station_id,station_name,date,air_temp,atmos_pres,sea_pres,altimeter,precip
USW00003991,DENTON MUNICPAL AP,2025-01-17T13:00:00Z,7.2,989.9,1013.2,1013.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-17T14:00:00Z,8.3,988.9,1012.2,1012.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-17T15:00:00Z,10,988.2,1011.7,1011.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-17T16:00:00Z,11.1,987.2,1010.3,1010.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-17T17:00:00Z,13.3,985.9,1008.9,1009.1,0
USW00003991,DENTON MUNICPAL AP,2025-01-17T18:00:00Z,13.3,984.2,1007.1,1007.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-17T19:00:00Z,13.3,982.6,1005.4,1005.8,0
USW00003991,DENTON MUNICPAL AP,2025-01-17T20:00:00Z,16.1,980.6,1003.5,1003.7,0
USW00003991,DENTON MUNICPAL AP,2025-01-17T21:00:00Z,16.7,979.9,1002.6,1003,0
USW00003991,DENTON MUNICPAL AP,2025-01-17T22:00:00Z,17.2,979.6,1002.4,1002.7,0
USW00003991,DENTON MUNICPAL AP,2025-01-17T23:00:00Z,15,979.6,1002.3,1002.7,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T00:00:00Z,14.4,979.2,1002.3,1002.4,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T01:00:00Z,15,979.2,1002.2,1002.4,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T02:00:00Z,16.1,979.2,1002,1002.4,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T03:00:00Z,16.1,979.2,1002,1002.4,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T04:00:00Z,15.6,980.2,1003,1003.4,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T05:00:00Z,11.4,981.4,1004.3,1004.55,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T06:00:00Z,7.8,983.9,1006.9,1007.1,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T07:00:00Z,6.7,985.2,1008.1,1008.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T08:00:00Z,5.6,986.9,1009.9,1010.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T09:00:00Z,5,988.2,1011.3,1011.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T10:00:00Z,3.9,988.9,1011.9,1012.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T11:00:00Z,3.3,989.9,1012.8,1013.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T12:00:00Z,3.3,990.9,1013.9,1014.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T13:00:00Z,2.8,991.9,1015,1015.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T14:00:00Z,3.9,992.9,1016,1016.3,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T15:00:00Z,4.4,993.9,1017,1017.3,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T16:00:00Z,5.6,994.9,1018.1,1018.3,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T17:00:00Z,6.1,994.9,1018.3,1018.3,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T18:00:00Z,6.7,994.5,1017.7,1017.9,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T19:00:00Z,7.8,993.5,1017,1016.9,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T20:00:00Z,7.8,993.9,1017.1,1017.3,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T21:00:00Z,7.8,993.9,1017.2,1017.3,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T22:00:00Z,6.7,994.9,1018.3,1018.3,0
USW00003991,DENTON MUNICPAL AP,2025-01-18T23:00:00Z,3.9,996.5,1020.1,1020,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T00:00:00Z,2.8,998.5,1022.2,1022,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T01:00:00Z,0,1000.2,1023.9,1023.7,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T02:00:00Z,-1.1,1001.2,1024.9,1024.7,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T03:00:00Z,-2.8,1001.8,1025.5,1025.4,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T04:00:00Z,-2.8,1003.2,1027.1,1026.8,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T05:00:00Z,-2.8,1004.5,1028.3,1028.1,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T06:00:00Z,-3.3,1004.8,1028.7,1028.4,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T07:00:00Z,-3.3,1005.8,1029.6,1029.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T08:00:00Z,-3.9,1006.8,1030.6,1030.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T09:00:00Z,-5,1007.1,1031.1,1030.8,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T10:00:00Z,-5.6,1007.8,1031.7,1031.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T11:00:00Z,-6.1,1008.8,1032.7,1032.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T12:00:00Z,-6.7,1009.5,1033.6,1033.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T13:00:00Z,-6.7,1010.1,1034.6,1033.9,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T14:00:00Z,-5,1011.1,1035.2,1034.9,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T15:00:00Z,-3.9,1011.8,1036,1035.6,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T16:00:00Z,-2.2,1012.5,1036.6,1036.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T17:00:00Z,-1.7,1011.8,1036,1035.6,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T18:00:00Z,-1.1,1011.1,1035.2,1034.9,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T19:00:00Z,0,1010.1,1034.4,1033.9,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T20:00:00Z,0,1009.1,1033.3,1032.8,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T21:00:00Z,1.1,1008.1,1032.4,1031.8,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T22:00:00Z,0,1008.1,1032.3,1031.8,0
USW00003991,DENTON MUNICPAL AP,2025-01-19T23:00:00Z,-2.2,1008.1,1032.5,1031.8,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T00:00:00Z,-4.4,1007.8,1032.3,1031.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T01:00:00Z,-4.4,1008.5,1032.9,1032.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T02:00:00Z,-6.1,1008.8,1033.2,1032.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T03:00:00Z,-4.4,1008.8,1033.3,1032.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T04:00:00Z,-4.4,1009.8,1034.2,1033.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T05:00:00Z,-4.4,1010.1,1034.2,1033.9,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T06:00:00Z,-4.4,1009.8,1034.1,1033.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T07:00:00Z,-4.4,1009.5,1033.6,1033.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T08:00:00Z,-5,1010.1,1034.2,1033.9,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T09:00:00Z,-5.6,1009.5,1033.7,1033.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T10:00:00Z,-5.6,1009.8,1034.1,1033.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T11:00:00Z,-6.1,1010.5,1034.7,1034.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T12:00:00Z,-5,1010.8,1035.2,1034.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T13:00:00Z,-5,1011.5,1035.9,1035.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T14:00:00Z,-4.4,1011.8,1036.4,1035.6,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T15:00:00Z,-3.3,1012.1,1036.6,1035.9,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T16:00:00Z,-2.2,1012.1,1036.7,1035.9,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T17:00:00Z,-1.7,1011.5,1035.7,1035.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T18:00:00Z,-1.1,1010.8,1034.9,1034.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T19:00:00Z,0,1009.5,1033.8,1033.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T20:00:00Z,0,1008.8,1032.9,1032.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T21:00:00Z,0.6,1008.5,1032.7,1032.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T22:00:00Z,0.6,1008.8,1032.9,1032.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-20T23:00:00Z,0,1009.8,1033.8,1033.5,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T00:00:00Z,0,1011.1,1035.4,1034.9,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T01:00:00Z,-0.6,1012.5,1036.7,1036.2,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T02:00:00Z,-0.6,1013.1,1037.5,1036.9,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T03:00:00Z,-1.1,1014.1,1038.4,1037.9,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T04:00:00Z,-1.7,1015.1,1039.3,1038.9,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T05:00:00Z,-2.8,1016.1,1040.3,1040,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T06:00:00Z,-2.8,1016.1,1040.4,1040,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T07:00:00Z,-3.3,1016.1,1040.4,1040,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T08:00:00Z,-3.9,1016.1,1040.5,1040,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T09:00:00Z,-3.9,1016.5,1040.7,1040.3,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T10:00:00Z,-4.15,1016.65,1041,1040.45,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T11:00:00Z,-5,1016.8,1041.2,1040.6,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T12:00:00Z,-6.95,1017.3,1041.8,1041.15,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T13:00:00Z,-7.8,1017.5,1041.9,1041.3,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T14:00:00Z,-6.1,1017.8,1042.2,1041.7,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T15:00:00Z,-5,1018.1,1042.6,1042,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T16:00:00Z,-3.3,1018.1,1042.6,1042,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T17:00:00Z,-2.8,1017.8,1042.2,1041.7,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T18:00:00Z,-1.7,1016.5,1040.9,1040.3,0
USW00003991,DENTON MUNICPAL AP,2025-01-21T19:00:00Z,-1.7,1015.1,1039.6,1038.9,0
