station_id	station_name	date	air_temp	atmos_pres	sea_pres	altimeter	precip
USW00003991	DENTON MUNICPAL AP	2025-01-02 02:00:00	0	1002.8	1026.8	1026.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 03:00:00	-0.6	1003.2	1026.9	1026.8	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 04:00:00	-1.1	1003.5	1027.3	1027.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 05:00:00	-1.7	1003.2	1027	1026.8	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 06:00:00	-1.7	1002.5	1026.2	1026.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 07:00:00	-1.7	1002.2	1025.8	1025.7	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 08:00:00	-1.7	1002.2	1025.9	1025.7	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 09:00:00	-2.8	1001.8	1025.5	1025.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 10:00:00	-2.2	1001.8	1025.6	1025.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 11:00:00	-2.8	1001.8	1025.8	1025.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 12:00:00	-2.2	1001.8	1025.8	1025.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 13:00:00	-1.7	1002.2	1025.9	1025.7	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 14:00:00	2.2	1002.5	1026.4	1026.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 15:00:00	7.2	1002.5	1026.2	1026.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 16:00:00	11.1	1002.8	1026.3	1026.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 17:00:00	13.9	1001.8	1025.5	1025.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 18:00:00	14.4	999.8	1023.3	1023.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-02 19:00:00	15.6	998.8	1022.2	1022.4	0
